"","mean_age","NRI","local","coords.LON","coords.LAT"
"1686",1e-05,5.80684348599053,"temperate",-93.716552734375,42.1235961855441
"1687",1e-05,5.80684348599053,"temperate",-92.716552734375,42.1235961855441
"1688",1e-05,5.80684348599053,"temperate",-91.716552734375,42.1235961855441
"1689",1e-05,5.80684348599053,"temperate",-90.716552734375,42.1235961855441
"1690",1e-05,5.80684348599053,"temperate",-89.716552734375,42.1235961855441
"1691",1e-05,4.75741355199983,"temperate",-88.716552734375,42.1235961855441
"1692",1e-05,5.4329960264596,"temperate",-87.716552734375,42.1235961855441
"1693",1e-05,4.63531757036443,"temperate",-86.716552734375,42.1235961855441
"1694",1e-05,5.32885612594489,"temperate",-85.716552734375,42.1235961855441
"1695",1e-05,5.32885612594489,"temperate",-84.716552734375,42.1235961855441
"1696",1e-05,5.32885612594489,"temperate",-83.716552734375,42.1235961855441
"1697",1e-05,5.32885612594489,"temperate",-82.716552734375,42.1235961855441
"1698",1e-05,5.32885612594489,"temperate",-81.716552734375,42.1235961855441
"1699",1e-05,5.73717761071428,"temperate",-80.716552734375,42.1235961855441
"1700",1e-05,5.73717761071428,"temperate",-79.716552734375,42.1235961855441
"1701",1e-05,5.38176565106169,"temperate",-78.716552734375,42.1235961855441
"1702",1e-05,5.38176565106169,"temperate",-77.716552734375,42.1235961855441
"1703",1e-05,5.38176565106169,"temperate",-76.716552734375,42.1235961855441
"1704",1e-05,5.38176565106169,"temperate",-75.716552734375,42.1235961855441
"1705",1e-05,4.18741916201612,"temperate",-74.7165527343749,42.1235961855441
"1706",1e-05,3.05742048388604,"temperate",-73.716552734375,42.1235961855441
"1707",1e-05,3.05742048388604,"temperate",-72.716552734375,42.1235961855441
